829,-4.475,814,659,155000,3,
2990,-7.439,720,371,54800000,3,
2990,-3.507,763,770,8580000,3,
461,-6.208,725,629,17200000,3,
362,-5.042,743,710,1390000,3,
589,-9.545,410,602,40700000,3,
3110,-9.295,887,609,2120000,3,
8620,-17.369,565,248,97700000,3,
4800,-5.542,860,717,41400000,3,
3210,-4.55,453,910,236000,3,
1890,-7.593,773,448,18800000,3,
2410,-4.821,748,910,24600000,3,
3780,-10.588,831,380,54100,3,
3870,-1.765,634,942,29100000,3,
356,-7.061,644,446,49000000,3,
795,-6.824,717,650,23200000,3,
3080,-7.08,734,447,21900,3,
2460,-8.633,613,610,21100000,3,
2780,-7.832,748,693,28200000,3,
562,-4.226,720,863,1740000,3,
2590,-7.158,853,754,33500000,3,
5120,-8.64,871,541,16900000,3,
778,-8.864,878,441,10300000,3,
3520,-11.691,837,497,12500000,3,
657,-6.032,669,629,4850000,3,
2490,-5.891,859,617,79200000,3,
2650,-6.953,825,726,24100000,3,
3110,-10.289,820,432,35200000,3,
4110,-8.385,781,479,2490000,3,
2200,-6.343,666,730,696000,3,
2660,-8.233,553,611,31000000,3,
2860,-4.053,477,727,86600,3,
3320,-7.905,725,640,2810000,3,
341,-6.747,258,446,61200000,3,
1660,-9.238,570,439,33100000,3,
2860,-6.349,578,449,6180000,3,
3970,-7.686,912,608,4580000,3,
3200,-5.658,914,607,6260000,3,
2140,-8.317,779,633,3380000,3,
4240,-6.674,968,518,92700,3,
1840,-9.924,659,589,40900000,3,
1440,-7.488,855,708,26700000,3,
882,-8.339,561,598,39500000,3,
2760,-6.207,564,829,31000000,3,
1760,-8.604,813,593,46600000,3,
2240,-3.965,928,749,4250000,3,
1870,-10.297,551,438,24300000,3,
857,-3.829,957,737,7430000,3,
3420,-5.712,890,701,306000,3,
2420,-5.369,648,547,69600000,3,
5300,-10.013,542,561,12600000,3,
5510,-12.698,669,673,64700000,3,
3300,-9.943,626,597,61400000,3,
1950,-7.077,600,770,40000,3,
282,-4.022,666,510,828000,3,
1600,-11.982,742,454,31100000,3,
1240,-6.531,619,589,43000000,3,
5590,-10.073,827,394,25300000,3,
3840,-8.256,759,538,15100000,3,
2240,-3.965,928,749,4250000,3,
2000,-9.358,887,485,3920000,3,
3920,-8.683,889,705,38900000,3,
2680,-6.249,686,757,51300000,3,
331,-5.758,789,881,10900000,3,
3030,-5.141,735,855,35100000,3,
3480,-5.709,671,622,23600000,3,
4300,-6.645,758,631,13000000,3,
3030,-4.644,579,734,32100000,3,
417,-7.639,760,520,394000,3,
752,-7.328,953,614,717000,3,
3780,-8.619,774,412,2600000,3,
6780,-25.831,697,54.5,59600000,3,
3050,-5.348,753,722,53300000,3,
1870,-6.173,725,713,12700000,3,
1190,-4.01,655,846,14400000,3,
2590,-4.936,778,691,755000,3,
3240,-7.86,904,498,919000,3,
2850,-7.111,784,514,9570000,3,
691,-2.906,757,721,196000,3,
2000,-5.428,898,529,6990000,3,
772,-8.81,759,587,4370000,3,
4170,-7.824,619,561,10300000,3,
545,-5.653,751,708,4820000,3,
4430,-8.024,831,600,32000000,3,
1630,-5.212,550,637,59700000,3,
3990,-7.587,858,596,62100000,3,
2540,-9.414,812,600,308000,3,
3380,-6.18,850,680,73200000,3,
598,-5.528,682,501,58900000,3,
459,-5.537,580,651,2750000,3,
3300,-6.855,808,627,3680000,3,
2280,-3.938,741,666,11900000,3,
2070,-5.438,721,675,13100000,3,
1300,-13.497,863,543,5070000,3,
2270,-2.909,780,717,3960000,3,
847,-11.824,777,320,92700000,3,
1840,-4.711,845,921,766000,3,
2420,-7.072,842,831,12700000,3,
680,-7.057,768,733,8230000,3,
3160,-5.364,738,880,1750000,3,
1680,-2.876,573,867,8530000,3,
2460,-8.633,613,610,21100000,3,
3490,-4.972,863,610,6550000,3,
3750,-6.351,874,561,56600000,3,
4170,-9.363,625,546,7680000,3,
3490,-13.819,947,672,6620000,3,
1000,-7.949,783,361,4740000,3,
757,-13.912,818,670,12200000,3,
3980,-8.298,494,506,37300000,3,
2380,-6.082,628,833,40300000,3,
2280,-7.744,775,649,18800000,3,
978,-5.324,746,978,5550000,3,
3920,-7.426,793,596,3030000,3,
3110,-10.289,820,432,35200000,3,
5620,-6.917,567,644,35800000,3,
965,-5.756,795,653,20900000,3,
1630,-6.091,880,575,41500000,3,
432,-7.592,854,538,28100000,3,
1250,-7.6,719,648,20000000,3,
4130,-7.075,938,355,2580000,3,
3300,-5.483,842,827,7200000,3,
3710,-1.404,415,954,27100000,3,
296,-3.825,696,815,38200000,3,
1690,-3.657,831,727,44700000,3,
2980,-4.132,779,755,14300000,3,
459,-6.167,759,613,2300000,3,
1380,-5.701,902,610,18900000,3,
1170,-6.393,322,740,12700000,3,
485,-6.959,781,594,1360000,3,
671,-12.929,726,411,43800000,3,
2450,-3.326,847,884,51400000,3,
3280,-4.192,754,854,34400000,3,
1730,-6.264,853,576,73900000,3,
2810,-12.644,863,446,48600000,3,
2790,-7.266,808,639,8020000,3,
1110,-6.522,725,704,22700000,3,
4220,-11.034,614,410,8650000,3,
2770,-5.405,835,699,671000,3,
1110,-5.617,759,727,15100,3,
913,-6.865,778,695,17500000,3,
3490,-7.307,849,536,2390000,3,
2090,-8.066,752,563,14600000,3,
4070,-8.093,554,702,23600000,3,
2990,-3.621,854,817,3020000,3,
4370,-8.687,959,394,15200000,3,
932,-4.555,777,892,17100000,3,
3680,-5.019,897,371,9040000,3,
2250,-10.516,727,578,15300000,3,
2460,-8.128,493,527,14400000,3,
1430,-4.949,855,792,55200000,3,
3200,-9.745,780,422,678000,3,
666,-8.915,431,688,19300000,3,
1170,-8.891,898,560,238000,3,
4940,-11.498,515,428,15400000,3,
1050,-8.479,849,417,11000000,3,
3030,-7.351,851,703,949000,3,
440,-5.334,826,833,2680000,3,
3070,-7.366,881,622,137000,3,
2020,-4.574,819,626,748000,3,
2560,-4.092,924,766,5100000,3,
2760,-6.207,564,829,31000000,3,
6190,-9.229,582,537,12900000,3,
3830,-7.441,751,786,1260000,3,
2130,-3.28,870,731,21100000,3,
437,-5.451,526,667,5050000,3,
1640,-10.659,678,627,21000000,3,
5130,-8.906,924,500,6500000,3,
3020,-9.769,672,755,21500000,3,
2570,-8.694,418,907,51700000,3,
4270,-11.089,912,415,10100000,3,
1140,-7.444,880,554,12500000,3,
3610,-6.489,928,517,6790000,3,
3520,-9.496,791,665,12000000,3,
2450,-8.926,535,505,3930000,3,
1630,-6.091,880,575,41500000,3,
2060,-6.175,772,610,23900000,3,
3980,-7.977,663,645,44300000,3,
2090,-9.24,536,628,944000,3,
2620,-6.235,517,799,20900,3,
1360,-7.16,794,756,11000000,3,
3440,-8.455,552,627,44800000,3,
675,-7.584,776,941,91900,3,
3970,-7.686,912,608,4580000,3,
455,-10.245,412,422,36000000,3,
3920,-8.683,889,705,38900000,3,
4430,-2.975,428,980,7340000,3,
5280,-7.115,707,909,38100000,3,
4960,-6.806,743,462,28700000,3,
352,-4.574,681,765,6000000,3,
1400,-6.307,880,814,16800000,3,
2550,-6.756,896,541,1060000,3,
3180,-6.233,869,680,4160000,3,
2790,-5.924,646,508,47600000,3,
1850,-5.873,934,759,1020000,3,
3420,-4.912,552,846,1140000,3,
3400,-8.425,874,531,2520000,3,
408,-19.157,715,231,79100000,3,
400,-4.078,644,710,31200000,3,
820,-3.193,882,839,15600000,3,
990,-6.84,807,719,57600000,3,
1680,-2.876,573,867,8530000,3,
3990,-8.289,389,613,28300000,3,
2010,-9.338,836,595,14100000,3,
1070,-4.243,908,557,24200000,3,
5000,-8.794,881,475,30300000,3,
703,-5.369,783,828,4700000,3,
2660,-12.029,799,494,14700000,3,
760,-6.769,871,673,719000,3,
2310,-6.526,836,573,2020000,3,
2430,-28.807,721,41.7,74400000,3,
3480,-5.572,629,696,1950000,3,
2740,-9.428,836,595,49500000,3,
3530,-8.914,695,561,37100000,3,
3350,-6.533,279,872,12200000,3,
3150,-4.393,630,867,16900000,3,
5590,-10.073,827,394,25300000,3,
2140,-8.497,811,756,3210000,3,
5080,-5.893,731,563,4190000,3,
3630,-4.59,722,635,21900000,3,
3920,-5.732,733,595,55800000,3,
2070,-12.38,558,677,53500000,3,
2370,-14.728,881,361,5020000,3,
2930,-7.069,801,633,10200000,3,
1530,-10.884,874,392,24600000,3,
3560,-3.463,647,980,3010000,3,
2120,-6.063,883,621,8710000,3,
375,-5.631,776,609,30100000,3,
1900,-5.717,489,832,20800000,3,
652,-14.268,843,585,64000000,3,
2060,-4.768,937,797,7330000,3,
311,-8.756,138,399,78200000,3,
383,-6.866,551,680,44100000,3,
1510,-6.118,791,863,31700000,3,
3480,-4.013,543,803,18400000,3,
7230,-23.295,619,94.8,65300000,3,
2610,-8.078,716,576,3670000,3,
2030,-5.431,734,635,19000000,3,
2480,-9.282,863,583,2260000,3,
2210,-7.638,953,621,1700000,3,
2740,-8.938,784,539,8180000,3,
2580,-9.707,434,718,9420,3,
1620,-5.992,706,683,4820000,3,
2680,-4.856,699,793,514000,3,
4060,-7.388,732,728,1400000,3,
786,-10.638,860,547,23100000,3,
481,-6.392,821,845,24100,3,
2380,-4.116,652,803,1650000,3,
484,-9.159,805,464,22600000,3,
1050,-9.332,552,585,66500000,3,
3940,-10.503,823,482,34300000,3,
3400,-8.425,874,531,2520000,3,
2130,-5.995,956,502,5930000,3,
2860,-9.448,726,573,40100000,3,
3320,-4.952,780,648,26200000,3,
2030,-9.053,897,466,18700000,3,
2380,-7.784,730,610,37300000,3,
1560,-3.905,932,835,10500000,3,
2820,-6.128,885,466,3960000,3,
1060,-13.14,709,337,44700000,3,
3640,-5.143,660,789,5270000,3,
3090,-4.707,934,873,488000,3,
1400,-8.323,840,600,26200000,3,
1530,-7.858,617,717,564000,3,
2650,-4.753,442,807,1580000,3,
1060,-6.11,948,627,936000,3,
3310,-9.79,506,473,2290000,3,
2850,-13.207,796,426,35600000,3,
760,-11.721,544,395,65300000,3,
4010,-10.526,498,713,39000000,3,
3200,-5.591,715,817,18000000,3,
1430,-5.324,856,652,17700000,3,
1540,-7.077,782,549,941000,3,
3240,-4.785,598,924,69300000,3,
5020,-6.995,957,515,235000,3,
3650,-3.609,448,921,1840000,3,
1330,-6.156,709,587,41400000,3,
3310,-9.922,651,536,24500000,3,
3150,-4.321,542,827,31700000,3,
1070,-4.243,908,557,24200000,3,
665,-7.322,711,772,18300000,3,
3720,-8.74,700,676,15000000,3,
279,-9.989,530,370,80600000,3,
5100,-7.786,704,568,21600000,3,
3590,-7.427,880,818,3530000,3,
2820,-5.586,712,910,34000000,3,
3260,-2.99,727,729,17100000,3,
2470,-3.457,674,746,8150000,3,
416,-7.465,667,643,866000,3,
973,-6.36,766,902,75400000,3,
8510,-25.174,718,111,63400000,3,
2930,-10.118,848,457,15300000,3,
831,-4.852,643,713,6460000,3,
4320,-8.466,773,581,3520000,3,
3170,-7.24,684,535,7410000,3,
1310,-3.728,712,822,3210000,3,
2980,-5.911,761,744,20100000,3,
4870,-10.162,888,408,16400000,3,
3360,-7.188,417,737,23000000,3,
3210,-6.921,735,853,515000,3,
671,-12.929,726,411,43800000,3,
3930,-8.135,535,771,389000,3,
4940,-13.087,941,471,3080000,3,
4490,-6.656,550,589,9990000,3,
2670,-7.167,751,684,15700000,3,
1790,-13.32,728,481,8800000,3,
1850,-4.574,394,734,3290000,3,
1870,-10.297,551,438,24300000,3,
2960,-4.572,820,726,2300000,3,
3780,-8.619,774,412,2600000,3,
2580,-8.71,586,795,35400000,3,
1630,-7.067,800,604,1590000,3,
3780,-9.992,581,548,41800000,3,
2830,-7.198,792,701,10500000,3,
4300,-5.181,697,860,3680000,3,
599,-5.102,522,818,1550000,3,
3310,-9.79,506,473,2290000,3,
2120,-3.879,974,972,1550000,3,
1100,-9.781,773,281,24000000,3,
4490,-6.656,550,589,9990000,3,
3480,-6.251,820,555,39400000,3,
3540,-5.566,565,641,5720000,3,
1260,-7.606,873,751,7660000,3,
705,-8.258,673,477,53800000,3,
3420,-5.712,890,701,306000,3,
4940,-11.498,515,428,15400000,3,
670,-7.47,521,625,3010000,3,
3820,-8.199,703,555,3820000,3,
506,-7.72,664,561,14500000,3,
4010,-6.176,814,852,9580000,3,
2520,-11.715,654,491,8090000,3,
3630,-4.438,803,893,44300000,3,
2790,-7.849,640,830,12900000,3,
2930,-7.886,759,809,9550000,3,
1870,-10.297,551,438,24300000,3,
2850,-8.106,729,442,15100000,3,
3110,-5.735,921,768,50700000,3,
8720,-19.947,692,83.2,81700000,3,
2230,-5.399,727,632,9660000,3,
1970,-8.409,595,511,61300000,3,
3630,-6.191,928,631,943000,3,
924,-8.564,736,535,31000000,3,
9200,-17.737,732,150,44500000,3,
2040,-8.396,818,653,3350000,3,
595,-6.222,748,582,8690000,3,
3310,-9.79,506,473,2290000,3,
3240,-7.453,725,737,63300,3,
2410,-7.124,729,820,1910000,3,
309,-2.362,801,680,364000,3,
777,-10.061,856,336,4030000,3,
1020,-5.81,847,629,3180000,3,
2460,-6.832,884,639,11100000,3,
803,-5.392,706,679,54300000,3,
3260,-1.584,487,954,7980000,3,
2960,-6.679,904,749,32500000,3,
457,-5.017,655,723,5770,3,
502,-4.532,837,768,30300000,3,
1630,-5.891,779,705,471000,3,
2550,-6.199,763,605,17400000,3,
774,-1.299,924,740,8270000,3,
623,-5.218,792,707,11600000,3,
857,-3.829,957,737,7430000,3,
6190,-9.229,582,537,12900000,3,
1480,-7.587,829,740,75000000,3,
3720,-8.633,766,601,28800000,3,
4830,-9.297,464,680,34200000,3,
603,-8.628,787,523,20500000,3,
3270,-4.036,760,796,38400000,3,
2650,-6.301,928,682,5000000,3,
631,-5.166,847,699,16700000,3,
2870,-5.16,571,767,33600000,3,
833,-5.867,790,461,53900000,3,
533,-6.326,697,674,215000,3,
1260,-4.159,738,885,21300000,3,
3040,-7.677,802,699,15900000,3,
2470,-4.719,623,896,3500000,3,
2110,-5.237,594,666,56500000,3,
469,-7.291,819,699,1440000,3,
2310,-5.452,750,723,829000,3,
720,-6.362,774,674,2200000,3,
808,-7.272,714,582,1290000,3,
427,-9.246,760,532,1120000,3,
459,-6.844,399,518,74800000,3,
4020,-4.56,510,863,15500000,3,
2060,-10.472,669,423,3750000,3,
3740,-6.812,853,426,7650000,3,
2100,-7.561,874,594,49800,3,
2960,-6.92,501,759,5190000,3,
3210,-5.531,774,645,19700000,3,
5080,-10.164,737,634,89100000,3,
364,-9.156,660,692,6180000,3,
2690,-6.044,868,795,120000,3,
439,-7.235,613,614,1430000,3,
2640,-4.616,686,735,921000,3,
3050,-8.066,728,623,3910000,3,
2050,-10.106,947,626,2270000,3,
3000,-10.605,754,558,20000,3,
3490,-14.59,813,450,44100000,3,
1680,-2.876,573,867,8530000,3,
745,-6.276,760,675,18900000,3,
3020,-10.407,886,534,8480000,3,
1880,-4.293,549,853,2850000,3,
2280,-8.006,940,471,24800000,3,
2010,-3.928,384,820,39700000,3,
5950,-6.804,547,764,42000000,3,
797,-5.56,719,906,5870000,3,
1320,-3.589,889,624,225000,3,
3050,-10.209,820,417,30000000,3,
4000,-8.884,754,473,27600000,3,
691,-8.575,788,456,46900000,3,
2450,-5.183,814,481,9700000,3,
5580,-6.943,573,571,34300000,3,
2040,-7.117,954,696,576000,3,
3820,-8.446,653,628,21200000,3,
709,-9.833,517,556,45400000,3,
2470,-6.477,802,877,11700000,3,
3260,-5.678,563,809,45200000,3,
3920,-5.067,479,891,8950000,3,
5380,-4.179,679,763,37200000,3,
3250,-5.517,384,908,7620000,3,
1110,-3.72,868,964,4670000,3,
2780,-8.636,674,695,3870000,3,
1610,-4.146,649,842,974000,3,
1130,-11.09,807,903,21100000,3,
3940,-13.578,809,439,39200000,3,
539,-7.636,907,393,45100000,3,
2660,-8,813,693,3410000,3,
2900,-11.294,865,457,34400000,3,
1730,-6.264,853,576,73900000,3,
410,-5.226,805,558,16400000,3,
2790,-7.346,828,674,15800000,3,
661,-5.882,895,469,120000,3,
1520,-5.488,791,756,16300000,3,
2220,-8.013,841,545,26800000,3,
2800,-3.439,901,697,14500000,3,
770,-6.539,830,817,96000,3,
1960,-6.062,865,699,8670000,3,
1530,-10.798,493,527,25800000,3,
4640,-6.88,601,730,1210000,3,
3660,-5.993,660,816,38300000,3,
2190,-12.594,853,698,2720000,3,
2870,-5.16,571,767,33600000,3,
3450,-7.183,792,850,187000,3,
2170,-8.216,488,706,69800000,3,
3710,-5.045,733,743,494000,3,
1160,-8.449,930,467,906000,3,
515,-8.54,713,704,20200000,3,
2560,-6.195,802,759,1470000,3,
592,-6.662,778,660,15600000,3,
3030,-6.932,706,604,41800000,3,
3240,-6.572,887,606,40700,3,
3920,-6.791,642,818,4540000,3,
1920,-7.178,873,600,62300000,3,
933,-10.268,626,542,25700000,3,
1080,-10.07,880,436,18400000,3,
1370,-7.026,597,587,6220000,3,
2420,-6.862,789,536,41000000,3,
6010,-11.432,772,327,1540000,3,
2820,-6.257,758,827,10400000,3,
1980,-5.185,886,722,1830000,3,
1670,-3.931,884,936,20600000,3,
2960,-3.985,679,794,33900000,3,
2650,-8.409,813,570,9090000,3,
2420,-7.072,842,831,12700000,3,
3420,-6.512,829,555,9430000,3,
3670,-7.306,592,609,56400000,3,
3790,-9.05,913,573,2020000,3,
3000,-5.743,597,678,1030000,3,
3020,-7.392,642,589,12400000,3,
2140,-6.791,771,817,30600000,3,
4010,-7.943,723,739,40300000,3,
5000,-4.703,612,850,3930000,3,
1500,-4.879,723,833,12300000,3,
740,-15.364,463,273,90700000,3,
1620,-7.492,795,775,2940000,3,
1530,-5.735,753,761,31200000,3,
3240,-8.42,878,475,984000,3,
2690,-2.832,918,734,2960000,3,
301,-5.046,420,776,2650000,3,
3770,-4.688,662,928,324000,3,
2570,-3.129,847,912,7810000,3,
1760,-5.167,844,846,487000,3,
2790,-6.122,581,722,20000000,3,
3050,-9.88,628,503,18800000,3,
441,-7.966,716,570,6470000,3,
2260,-5.24,920,424,418000,3,
2000,-9.358,887,485,3920000,3,
796,-7.252,474,648,5620000,3,
2020,-3.547,896,780,8280000,3,
3090,-11.004,677,221,82700000,3,
523,-8.68,635,492,76300000,3,
579,-5.803,852,730,2190000,3,
2710,-6.886,759,643,37200000,3,
3420,-5.712,890,701,306000,3,
2860,-3.901,706,747,533000,3,
1960,-6.062,865,699,8670000,3,
4130,-7.158,755,662,50700000,3,
3400,-5.413,686,824,15700000,3,
811,-7.954,663,557,30100000,3,
1560,-3.905,932,835,10500000,3,
4100,-6.179,598,775,6660000,3,
2770,-6.833,929,836,23300000,3,
1560,-13.617,881,636,2570000,3,
5590,-10.073,827,394,25300000,3,
319,-11.961,384,206,82600000,3,
5460,-10.019,642,595,60400000,3,
3100,-10.747,826,566,19700000,3,
1420,-7.709,737,649,81600000,3,
3210,-10.292,915,527,9000000,3,
337,-5.177,652,764,1990,3,
1830,-3.09,761,899,1350000,3,
1130,-4.747,542,914,1610000,3,
1880,-5.636,915,514,1420000,3,
1020,-6.958,790,610,6130000,3,
1450,-8.628,858,561,13500000,3,
2460,-8.633,613,610,21100000,3,
820,-3.193,882,839,15600000,3,
1960,-6.93,439,690,9210000,3,
3530,-11.375,897,337,11700000,3,
3340,-6.433,867,576,230000,3,
2650,-7.805,803,806,761000,3,
2850,-6.983,688,728,10800000,3,
3300,-8.496,792,694,6190000,3,
2950,-6.843,724,806,5410000,3,
2050,-8.356,813,412,56100000,3,
293,-5.393,797,755,33100000,3,
2130,-5.923,601,773,12200000,3,
1020,-8.002,702,511,28600000,3,
492,-3.974,692,833,13600,3,
1650,-6.638,766,793,2940000,3,
2870,-6.164,790,559,7200000,3,
2520,-8.435,808,726,2080000,3,
2320,-9.816,813,544,22400000,3,
2410,-6.1,914,732,1660000,3,
2840,-5.757,731,594,41800000,3,
2790,-8.929,732,568,39500000,3,
3750,-6.303,723,785,24300000,3,
4860,-5.509,441,854,274000,3,
1640,-5.743,760,831,26500000,3,
2950,-6.403,800,710,46300000,3,
2550,-12.97,797,582,484000,3,
1120,-7.737,623,463,49900000,3,
2950,-7.684,689,620,159000,3,
1650,-5.474,741,562,17200000,3,
3150,-7.226,923,633,1360000,3,
310,-4.508,827,838,13100000,3,
829,-4.475,814,659,155000,3,
3160,-6.339,484,690,757000,3,
3170,-7.24,684,535,7410000,3,
535,-12.765,444,406,11900000,3,
3040,-8.476,774,676,5750000,3,
2290,-8.861,901,379,32400000,3,
1250,-7.6,719,648,20000000,3,
2780,-8.636,674,695,3870000,3,
2450,-8.926,535,505,3930000,3,
330,-9.412,578,459,15700,3,
3420,-6.297,752,658,4210000,3,
922,-7.978,854,661,9220000,3,
2340,-13.681,771,459,39600000,3,
702,-7.284,873,575,8910000,3,
4120,-6.327,588,809,2350000,3,
3020,-6.962,950,449,18400000,3,
2420,-3.661,799,876,4240000,3,
3260,-3.489,654,949,42300000,3,
2720,-2.34,640,892,2890000,3,
2390,-8.041,810,705,39200000,3,
3230,-9.911,847,332,43200000,3,
2210,-5.431,584,826,6000000,3,
2930,-6.205,597,571,49200000,3,
471,-10.88,700,393,60000000,3,
1560,-6.983,972,563,528000,3,
1530,-4.454,858,505,57200000,3,
2640,-5.662,920,674,30700000,3,
3380,-7.1,450,676,68200000,3,
965,-8.26,569,633,36300000,3,
1720,-16.53,545,348,60600000,3,
617,-13.095,835,659,326000,3,
3380,-6.611,668,632,22800000,3,
5980,-3.434,523,959,56300000,3,
1640,-8.894,824,634,1930000,3,
852,-4.999,519,933,16900000,3,
3110,-10.875,690,567,59900000,3,
2960,-6.92,501,759,5190000,3,
1570,-5.785,420,620,1940000,3,
376,-3.969,703,653,5430000,3,
4030,-14.659,803,497,79200000,3,
2250,-6.096,692,827,32900000,3,
1380,-5.701,902,610,18900000,3,
1970,-4.968,818,857,15700000,3,
1110,-2.231,883,972,19400000,3,
3180,-7.823,728,591,47500000,3,
3620,-7.689,651,688,13100000,3,
3730,-7.495,723,621,5230000,3,
1360,-4.12,840,766,302000,3,
1620,-5.397,740,679,70800000,3,
1310,-6.122,891,585,7520000,3,
1830,-3.09,761,899,1350000,3,
2600,-6.768,817,608,84800,3,
617,-6.976,301,514,7230000,3,
1920,-7.014,515,841,16700000,3,
2750,-6.004,624,706,3140000,3,
1890,-4.827,782,589,14800000,3,
971,-7.21,942,737,1660000,3,
1720,-5.973,773,764,25800000,3,
1180,-12.39,635,548,27400000,3,
4140,-6.166,563,593,15800000,3,
2680,-4.34,934,826,2410000,3,
495,-4.39,806,735,8700000,3,
1610,-9.572,647,538,22700000,3,
2620,-10.486,736,520,24900000,3,
5300,-3.12,540,963,12000000,3,
1240,-6.531,619,589,43000000,3,
983,-8.489,622,509,38200000,3,
3970,-8.061,475,576,4210000,3,
4420,-4.639,812,639,34600000,3,
2210,-7.638,953,621,1700000,3,
3590,-13.136,659,316,62700000,3,
1110,-3.72,868,964,4670000,3,
2440,-6.398,933,526,879000,3,
308,-6.294,623,709,43300000,3,
2640,-10.144,817,595,2070000,3,
2230,-4.902,808,676,6180000,3,
629,-7.256,690,815,242000,3,
2040,-8.774,875,505,17300000,3,
2750,-6.023,727,722,36700000,3,
3480,-11.952,911,705,23200000,3,
3130,-5.44,515,729,33200000,3,
2730,-3.423,887,667,14200000,3,
2540,-5.283,754,817,7300000,3,
370,-5.769,792,551,30700000,3,
2420,-6.9,838,724,7680,3,
3050,-9.981,736,482,71000000,3,
2150,-5.634,937,684,129000,3,
4580,-5.77,444,814,6690000,3,
3710,-5.557,841,672,1220000,3,
2230,-4.682,665,910,3940000,3,
1890,-9.171,437,687,12500000,3,
781,-9.108,769,539,258000,3,
360,-4.954,829,588,5310000,3,
1720,-5.082,763,806,66800000,3,
3470,-13.203,933,513,112000,3,
2670,-4.768,634,931,15900000,3,
1630,-5.891,779,705,471000,3,
1630,-6.491,720,534,21900000,3,
790,-7.375,549,464,6520000,3,
2450,-8.926,535,505,3930000,3,
2600,-6.279,830,630,346000,3,
